category,product_code,part_name,material,processes,process_count
TDL、气瓶系列,TDL80,支承圈,06Cr19Ni10,下料 → 车 → 车 → 线切割 → 清洗,5
TDL、气瓶系列,TDL80,密封圈压板,06Cr19Ni10,下料 → 车 → 清洗,3
TDL、气瓶系列,TDL80,阀芯,06Cr19Ni10,下料 → 车 → 车 → 清洗,4
TDL、气瓶系列,TDL50,左阀体,CF3M(316L),车 → 车 → 钳 → 钳 → 清洗 → 车 → 车,7
TDL、气瓶系列,TDL50,右阀体,CF3M(316L),车 → 车 → 钳 → 钳 → 清洗 → 车 → 车,7
TDL、气瓶系列,TDL50.04/1A,芯体,CF3M(316L),车 → 车 → 铣 → 线切割 → 钳 → 钳 → 清洗,7
TDL、气瓶系列,TDL50,左阀体,CF3(304L),车 → 车 → 钳 → 钳 → 清洗 → 车 → 车,7
TDL、气瓶系列,TDL50,右阀体,CF3(304L),车 → 车 → 钳 → 钳 → 清洗 → 车 → 车,7
TDL、气瓶系列,TDL50,插焊法兰,06Cr19Ni10,下料 → 车 → 钳 → 清洗,4
TDL、气瓶系列,TDL25,阀芯密封圈,碳纤(F4),车,1
TDL、气瓶系列,TDL50F,法兰,CF8(精铸),车 → 车 → 钳 → 钳 → 清洗,5
TDL、气瓶系列,TDL50F-M,法兰,CF8(精铸),车 → 车 → 钳 → 钳 → 清洗,5
TDL、气瓶系列,TSDL80F-M.05/1焊,法兰,06Cr19Ni10,下料 → 车 → 清洗,3
TDL、气瓶系列,TSDL80F-M,法兰,06Cr19Ni10,焊接 → 车 → 钳 → 钳 → 清洗,5
TDL、气瓶系列,TDL65,接头（插）,06Cr19Ni10,下料 → 车 → 钳 → 清洗,4
TDL、气瓶系列,TDL50,阀芯密封圈,F4(改性),车,1
TDL、气瓶系列,TDL40F-LD,连接法兰,06Cr19Ni10,下料 → 车 → 钳 → 钳 → 清洗,5
TDL、气瓶系列,TDL80,密封圈,F4(碳纤维F4),车,1
TDL、气瓶系列,TDL40F-SDY,连接法兰,06Cr19Ni10,下料 → 车 → 钳 → 清洗,4
TDL、气瓶系列,TDL40F-M,法兰,CF8(精铸),车 → 钳 → 钳 → 清洗,4
TDL、气瓶系列,TDL40,法兰（公制）,06Cr19Ni10,下料 → 车 → 钳 → 清洗,4
TDL、气瓶系列,TDL50.04/1A,芯体,CF8M(精铸),车 → 车 → 铣 → 线切割 → 钳 → 钳 → 清洗,7
TDL、气瓶系列,TDL50,左阀体,CF8M(精铸),车 → 车 → 钳 → 钳 → 清洗 → 车 → 车,7
TDL、气瓶系列,TDL50,右阀体,CF8M(精铸),车 → 车 → 钳 → 钳 → 清洗 → 车 → 车,7
TDL、气瓶系列,TDL50X65F.05/1,接头,06Cr19Ni10,下料 → 车 → 清洗,3
TDL、气瓶系列,TDL50X65F,法兰,06Cr19Ni10,焊接 → 车 → 钳 → 钳 → 钳 → 清洗,6
TDL、气瓶系列,TDL50X65F.05/2,法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T255A150A,阀盖,06Cr19Ni10,焊接 → 车 → 钳 → 车 → 钳 → 清洗,6
截止阀DA、DJ系列,T451DA10,阀  体,022Cr17Ni12Mo2(316L),车 → 清洗,2
截止阀DA、DJ系列,TM411DA40F-A,阀体,06Cr19Ni10,车 → 焊接 → 清洗、喷砂,3
截止阀DA、DJ系列,TM461DA40M-A.02/1,阀盖体,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,TM461DA40M-A～D.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,TM411DA40F-A～D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 线切割 → 钳 → 钳 → 清洗,8
截止阀DA、DJ系列,TM461DA40M-A～D,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 车 → 铣 → 钳,8
截止阀DA、DJ系列,TM461DA40M,阀顶,Monel 400蒙乃尔合金,下料 → 车 → 车 → 铣 → 清洗,5
截止阀DA、DJ系列,TM401DA50,阀顶,Monel 400蒙乃尔合金,下料 → 线切割 → 车 → 车 → 铣 → 清洗,6
截止阀DA、DJ系列,TM452DA20,阀顶,Monel 400蒙乃尔合金,车 → 车 → 铣 → 清洗,4
截止阀DA、DJ系列,TM451DA40,阀顶,Monel 400蒙乃尔合金,车 → 车 → 铣 → 清洗,4
截止阀DA、DJ系列,T305DH125.04/1,阀瓣,Monel 400蒙乃尔合金,下料 → 车 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,TM401DA100,阀顶,Monel 400蒙乃尔合金,下料 → 车 → 钳 → 车 → 清洗,5
截止阀DA、DJ系列,T311DA40A.02/1,下法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T311DA40F-A.02/3,上法兰,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,T311DA40A.02/3,上法兰,06Cr19Ni10,车 → 清洗,2
截止阀DA、DJ系列,T311DA40A～D.02/2,接管,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,T311DA40F-A-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T311DA40A～D,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣 → 钳,7
截止阀DA、DJ系列,T312DA65F-A～D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T312DA65F-A～D.02/2,接管,06Cr19Ni10,下料 → 清洗,2
截止阀DA、DJ系列,T312DA65F-A～D,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣 → 钳,7
截止阀DA、DJ系列,T312DA65F.02/3,上法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T312DA65F.02/1,下法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T311DA80A.02/1,下法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T311DA80A.02/3,上法兰,06Cr19Ni10,车,1
截止阀DA、DJ系列,T311DA80A～F.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T311DA80A～D,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣 → 钳,7
截止阀DA、DJ系列,T261DA80MF-A～D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T261DA80MF-A.02/3,上法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T311DA125A.02/1,阀盖体,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T311DA125A～F,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 车 → 铣 → 钳,8
截止阀DA、DJ系列,T311DA125A～F.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T311DA125A～F,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T311DA125F-A,阀体,CF8(精）,车 → 钳 → 钳 → 清洗,4
截止阀DA、DJ系列,T212DA150F.02/3,下法兰,06Cr19Ni10,车 → 清洗,2
截止阀DA、DJ系列,T311DA150A～D,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 车 → 铣 → 钳,8
截止阀DA、DJ系列,T261DA150A～D,阀盖,06Cr19Ni10复合件,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T261DA150A-D.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T411DA125MF-A～F.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T411DA125MF-A～F,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 车 → 铣,7
截止阀DA、DJ系列,T411DA125MF-A～F,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T401DA125.02/1,阀盖体,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T411DA100MF.02/3,上法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T411DA125MF-A,阀体,CF8(精）,车/镗 → 车/镗 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,T411DA150MF,阀体,CF8(精）,车/镗 → 车/ → 清洗,3
截止阀DA、DJ系列,T411DA150MF-A～F.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T411DA150MF-A～F,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 车 → 铣,7
截止阀DA、DJ系列,T411DA150MF-A～D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T411DA150MF-A.02/1,阀盖体,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T401DA125M,阀体,CF8(精）,车/ → 车/ → 钳 → 钳 → 钳 → 清洗,6
截止阀DA、DJ系列,T401DA125,主阀顶,06Cr19Ni10,下料 → 车 → 车 → 钳 → 钳 → 车 → 清洗,7
截止阀DA、DJ系列,T452DA20,阀顶,06Cr19Ni10,下料 → 车 → 车 → 铣 → 清洗,5
截止阀DA、DJ系列,T452DA20.02/1-1,阀盖体,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T452DA20.02/1-2,管子,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T452DA20,阀盖,06Cr19Ni10,焊接 → 车 → 钳 → 车 → 铣 → 清洗,6
截止阀DA、DJ系列,T452DA20,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 车 → 车 → 铣 → 钳,7
截止阀DA、DJ系列,T401DA150,对开环,10-3/9-4铝青铜,下料 → 车 → 线切割 → 清洗,4
截止阀DA、DJ系列,QPT325DA65D,阀体,CF3M(316L),车 → 清洗,2
截止阀DA、DJ系列,T325DA100D,阀体,CF3M(316L),车 → 钳 → 钳 → 清洗,4
截止阀DA、DJ系列,T267DA25,阀体,CF3M(316L精）,车 → 钳 → 钳 → 清洗,4
截止阀DA、DJ系列,T267DH25,阀体,CF3M(316L精）,车 → 车 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,T32（3）DA25W,阀体,CF8(精),车 → 车 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,T311DA80A,阀体,CF8(精),车 → 清洗,2
截止阀DA、DJ系列,T421DA50RF,阀体,06Cr19Ni10+CF8,车 → 焊接 → 车 → 清洗,4
截止阀DA、DJ系列,T401DA150.02/2,接管,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,T401DA100.02/3,上法兰,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,TG325DA250DY.02/1,阀盖体,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,TG325DA250DY,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,TG365DA250M,主阀顶,06Cr19Ni10,下料 → 车 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,TG325DA250DY,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 车 → 铣,7
截止阀DA、DJ系列,TG365DA250M,阀体,CF8(精),车 → 车 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,T337A80W,阀顶密封圈,按照图纸成份领料,车,1
截止阀DA、DJ系列,T337A100W,阀顶密封圈,按照图纸成份领料,车,1
截止阀DA、DJ系列,T325DA250,主阀顶压板,06Cr19Ni10,车 → 钳 → 清洗,3
截止阀DA、DJ系列,T325DA250,阀顶体,06Cr19Ni10,车 → 清洗,2
截止阀DA、DJ系列,T325DA250,副阀座,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T325DA250,阀顶,06Cr19Ni10,焊接 → 车 → 钳 → 钳 → 钳 → 车 → 清洗,7
截止阀DA、DJ系列,T151DL250.04/2,阀顶体,06Cr19Ni10,车 → 清洗,2
截止阀DA、DJ系列,T151DL250.04/1,副阀座,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T151DL250,阀顶,06Cr19Ni10,焊接 → 车 → 车 → 钳 → 钳 → 清洗,6
截止阀DA、DJ系列,TG255DA300D,阀体,CF8(精),车 → 车 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,T325DA50.02/1-1,阀盖体,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,T312DA25F-A.02/3,上法兰,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,T311DA25A.02/1,下法兰,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,T311DA25A.02/3,上法兰,06Cr19Ni10,车 → 清洗,2
截止阀DA、DJ系列,T312DA25F-A～E,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T312DA25F-A～E.02/2,管子,06Cr19Ni10,下料 → 清洗,2
截止阀DA、DJ系列,T312DA25F-A～E,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣 → 钳,7
截止阀DA、DJ系列,T451DA(B)32,阀体,06Cr19Ni10,车 → 车 → 清洗,3
截止阀DA、DJ系列,T357DA40RF,阀体,CF8(铸件）,钳 → 钳 → 钳 → 清洗,4
截止阀DA、DJ系列,T312DA65F-A～D.02/2,管子,06Cr19Ni10,下料 → 清洗,2
截止阀DA、DJ系列,T311DA65A.02/3,上法兰,06Cr19Ni10,车,1
截止阀DA、DJ系列,T311DA40.02/1,下法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T311DA50A～D.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T311DA50F-A-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T311DA50A.02/1,下法兰,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,T311DA50A.02/3,上法兰,06Cr19Ni10,车 → 清洗,2
截止阀DA、DJ系列,T311DA50F-A.02/3,上法兰,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,QPT325DA40D,阀体,CF3M(316L精）,钳 → 钳 → 清洗,3
截止阀DA、DJ系列,T267DA100,阀体,CF8(精铸）,车 → 铣 → 钳 → 钳 → 钳 → 清洗,6
截止阀DA、DJ系列,T267DA200,阀体,CF8(精铸）,车 → 铣 → 钳 → 钳 → 钳 → 清洗,6
截止阀DA、DJ系列,NT326DA150.02/1,阀盖体,06Cr19Ni10,车 → 清洗,2
截止阀DA、DJ系列,NT326DA150.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,NT326DA150,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,NT326DA150.02/3,上法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,NT326DA150,轴套,F4(改性),车,1
截止阀DA、DJ系列,NT326DA150,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 车 → 铣 → 钳,8
截止阀DA、DJ系列,T261DA200A-C.02/1,阀盖体,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,NT257DA200.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,NT257DA200,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,NT257DA200.02/3,上法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,NT257DA200,轴套,F4(改性),车,1
截止阀DA、DJ系列,NT257DA200,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 车 → 铣 → 钳,8
截止阀DA、DJ系列,T261DA200A-C.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T261DA200A～D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T261DA200A～C,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 车 → 铣 → 钳,8
截止阀DA、DJ系列,T212DA200RF,阀体,CF8(精铸）,车 → 车 → 铣 → 钳 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T327DA20RF,阀体,CF3M(316L)(精),车 → 钳 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,T451DA25M,阀体,06Cr19Ni10,车 → 车 → 焊接 → 清洗、喷砂,4
截止阀DA、DJ系列,T411DA25M-E.02/1-2,管子,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T411DA25M-E,阀盖,06Cr19Ni10,焊接 → 车 → 钳 → 车 → 铣 → 清洗、喷砂,6
截止阀DA、DJ系列,T411DA25M-E,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 车 → 铣 → 钳,8
截止阀DA、DJ系列,T451DA25D.01/1,阀本体,06Cr19Ni10,下料 → 下料 → 车 → 钳 → 清洗,5
截止阀DA、DJ系列,T228DY15P-B,阀体,06Cr19Ni10+CF8(精）,钳 → 焊接 → 清洗,3
截止阀DA、DJ系列,T228DY25P-B,阀体,06Cr19Ni10+CF8,钳 → 焊接 → 清洗 → 清洗、喷砂,4
截止阀DA、DJ系列,T228DY15P,阀体,06Cr19Ni10+CF8(精）,钳 → 焊接 → 清洗,3
截止阀DA、DJ系列,T238DY15P.01/1,阀体,CF8(精）,车 → 车 → 清洗,3
截止阀DA、DJ系列,T228DY15P.01/1,阀体,CF8(精）,车 → 车 → 清洗,3
截止阀DA、DJ系列,T325DA25W.01/2,袖管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T325DA25W,阀体,CF8(精）,车 → 清洗,2
截止阀DA、DJ系列,T325DA25W,阀体,06Cr19Ni10+CF8,钳 → 焊接 → 探伤,3
截止阀DA、DJ系列,T335DA25W,阀杆组件,06Cr19Ni10,钳 → 焊接 → 装配,3
截止阀DA、DJ系列,T335A25W.02/3,上法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T335DA25W.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T335DA25W.02/1,阀盖体,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T335A25W,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T325DA20W,阀体,CF8(精）,车 → 清洗,2
截止阀DA、DJ系列,T335DA80W.03/1,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
截止阀DA、DJ系列,T335DA80W.03/2,密封座,06Cr19Ni10,下料 → 车 → 车 → 铣 → 清洗,5
截止阀DA、DJ系列,T335DA80W.03/4,调节环,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T335DA80W,阀杆组件,06Cr19Ni10,钳 → 焊接 → 装配,3
截止阀DA、DJ系列,T335DA80W,传动盖,06Cr19Ni10,下料 → 车 → 车 → 钳 → 钳 → 清洗,6
截止阀DA、DJ系列,T335DA80W.02/1,阀盖体,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T335DA80W.02/2,管子,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T337A80W,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T335DA80W.02/3,连接法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T335DA80W,填料压圈,06Cr19Ni10,下料 → 车 → 铣 → 清洗,4
截止阀DA、DJ系列,T335DA80W,限位环,06Cr19Ni10,下料 → 车 → 铣 → 清洗,4
截止阀DA、DJ系列,T335DA80W.01/2,袖管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T335DA80W,阀体,06Cr19Ni10,钳 → 焊接 → 探伤,3
截止阀DA、DJ系列,T335DA80W,传动螺套,10-3/9-4铝青铜,下料 → 车 → 车 → 铣 → 清洗,5
截止阀DA、DJ系列,T335DA80W,防转块,20Cr13,下料 → 车 → 车 → 线切割 → 钳 → 清洗,6
截止阀DA、DJ系列,T325DA80D,阀体,CF8(铸件）,车 → 钳 → 钳,3
截止阀DA、DJ系列,T325DA40W.01/2,袖管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,QPT325DA40D,阀体,CF8(精）,车 → 清洗,2
截止阀DA、DJ系列,T325DA40W,阀体,06Cr19Ni10+CF8,钳 → 焊接 → 探伤,3
截止阀DA、DJ系列,T337DA40W.02/3,上法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T337DA40W.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T337DA40W.02/1,阀盖体,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T335A32W,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T337DA40W,阀杆组件,06Cr19Ni10,钳 → 焊接 → 装配,3
截止阀DA、DJ系列,T337DA40W.03/2,密封座,06Cr19Ni10,下料 → 车 → 车 → 钳 → 铣 → 清洗,6
截止阀DA、DJ系列,T337DA40W.03/1,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
截止阀DA、DJ系列,T337DA40W.03/3,销钉,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T337DA40W,传动盖,06Cr19Ni10,下料 → 车 → 车 → 钳 → 清洗,5
截止阀DA、DJ系列,T328DJ40W,填料压圈,06Cr19Ni10,下料 → 车 → 铣 → 清洗,4
截止阀DA、DJ系列,T337DA40W,手动轴,10-3/9-4铝青铜,下料 → 车 → 车 → 车 → 铣 → 铣 → 清洗,7
截止阀DA、DJ系列,T335DA25W,手动轴,10-3/9-4铝青铜,下料 → 车 → 车 → 车 → 铣 → 铣 → 清洗,7
截止阀DA、DJ系列,T335DA25W,防尘盖,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T335DA125W.02/1,阀盖体,06Cr19Ni10,下料 → 车,2
截止阀DA、DJ系列,T335DA150W.02/3,连接法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T335DA150W.02/2,接管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,NT335DA125W,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T335DA150W,阀杆组件,06Cr19Ni10,钳 → 焊接 → 装配,3
截止阀DA、DJ系列,T335DA150W.03/1,阀杆,06Cr19Ni10,下料 → 车 → 磨 → 磨 → 车 → 铣 → 清洗,7
截止阀DA、DJ系列,T325DA125W.01/2,袖管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T325DA125W,阀体,06Cr19Ni10,钳 → 焊接 → 探伤,3
截止阀DA、DJ系列,T335DA150W,传动盖,06Cr19Ni10,下料 → 车 → 车 → 钳 → 钳 → 清洗,6
截止阀DA、DJ系列,T335DA100W,限位块,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T335DA150W,防尘盖,06Cr19Ni10,下料 → 车 → 钳 → 清洗,4
截止阀DA、DJ系列,T335DA150W,止退螺母,06Cr19Ni10,下料 → 车 → 铣 → 清洗,4
截止阀DA、DJ系列,T335DA150W,填料压圈,06Cr19Ni10,下料 → 车 → 铣 → 清洗,4
截止阀DA、DJ系列,T335DA150W,防转块,20Cr13,下料 → 车 → 车 → 线切割 → 钳 → 清洗,6
截止阀DA、DJ系列,T325DA125D,阀体,CF8(铸件）,车 → 车 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,NT357DA20W-FM,阀体,CF8(精铸件）,车 → 车 → 钳 → 钳 → 钳 → 清洗,6
截止阀DA、DJ系列,NT257DA25W-G,阀体,CF8(精铸件）,车 → 车 → 钳 → 钳 → 钳 → 清洗,6
截止阀DA、DJ系列,NT357DA25W-G,阀体,CF8(精铸件）,车 → 车 → 钳 → 钳 → 钳 → 清洗,6
截止阀DA、DJ系列,T357DA25RF,阀体,CF8(精铸件）,车 → 车,2
截止阀DA、DJ系列,T357DA20RF,阀体,CF8(精铸件）,车 → 车,2
截止阀DA、DJ系列,NT357DA20W-G,阀体,CF8(精铸件）,车 → 钳 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,T325A80.02/1-2,管子,00Cr17Ni14Mo2(316L),下料 → 车 → 清洗,3
截止阀DA、DJ系列,T325A100,阀盖,00Cr17Ni14Mo2(316L),焊接 → 车 → 钳 → 车 → 钳 → 清洗,6
截止阀DA、DJ系列,T325DA100.02/1-1,阀盖体,00Cr17Ni14Mo2(316L),下料 → 车 → 清洗,3
截止阀DA、DJ系列,T325DA100,阀体,CF3M(316L),车 → 车 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,T325DH100,阀体,CF3M(316L),车 → 车 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,T311DA50F-A～D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T311DA50A～D.02/2,管子,06Cr19Ni10,下料 → 清洗,2
截止阀DA、DJ系列,T238DJ40P-B.01/2,阀体筒,06Cr19Ni10,焊接 → 车 → 钳 → 清洗,4
截止阀DA、DJ系列,T238DJ40P-B.01/2-2,隔热管,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T238DJ40P.01/2-1(chart),法兰,06Cr19Ni10,下料 → 车 → 清洗,3
截止阀DA、DJ系列,T238DJ40P-B,阀体,06Cr19Ni10+CF8,焊接 → 钳 → 清洗,3
截止阀DA、DJ系列,T267DA50,阀体,CF8(铸件）,车 → 车 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,T311DA40A,阀顶,06Cr19Ni10,下料 → 车 → 铣 → 清洗,4
截止阀DA、DJ系列,T255DA125,阀顶压板,06Cr19Ni10,车 → 钳 → 清洗,3
截止阀DA、DJ系列,T325DA200,阀顶密封圈,改性（F4）,车,1
截止阀DA、DJ系列,T325DA150,阀顶密封圈,改性（F4）,车,1
截止阀DA、DJ系列,T325DA125,阀顶密封圈,改性（F4）,车,1
截止阀DA、DJ系列,T267DA150,阀体,CF8(铸件）,车 → 车 → 钳 → 钳 → 钳 → 清洗,6
截止阀DA、DJ系列,T267DA15,阀体,CF3M(316L),车 → 车 → 钳 → 钳 → 钳 → 清洗,6
截止阀DA、DJ系列,T451DA50D(M),阀体,CF8(精）,车,1
截止阀DA、DJ系列,T335DA10(15)W,阀体,CF3M(316L)(精),车 → 车 → 钳 → 钳 → 清洗,5
截止阀DA、DJ系列,T311DA40A-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T311DA50A-D,阀盖,06Cr19Ni10,焊接 → 车 → 焊接 → 车 → 钳 → 钳 → 清洗,7
截止阀DA、DJ系列,T265DA15M,阀体,CF3M(316L),车 → 车 → 钳 → 钳 → 钳 → 清洗,6
